customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
CS5237,107,23,1582,2,4,4,244
CS5238,34,28,2015,4,5,5,455
CS5239,134,18,1256,1,3,3,133
CS5240,70,21,1563,3,4,4,344
CS5241,13,19,1217,5,3,3,533
CS5242,75,22,1534,2,4,4,244
CS5243,136,17,1108,1,2,3,123
CS5244,16,30,2114,5,5,5,555
CS5245,21,20,1465,4,3,4,434
CS5246,12,21,1403,5,4,4,544
CS5247,37,26,1797,4,5,5,455
CS5248,95,20,1217,2,3,3,233
CS5249,103,20,1451,2,3,4,234
CS5250,92,18,1331,2,3,3,233
CS5251,0,25,1706,5,5,5,555
CS5252,137,17,1178,1,2,3,123
CS5253,20,17,1163,4,2,3,423
CS5254,66,24,1432,3,5,4,354
CS5255,60,18,1298,3,3,3,333
CS5256,32,20,1431,4,3,4,434
CS5257,142,24,1667,1,5,5,155
CS5258,12,10,596,5,1,1,511
CS5259,7,22,1576,5,4,4,544
CS5260,6,25,1790,5,5,5,555
CS5261,22,18,1198,4,3,3,433
CS5262,127,15,1020,2,2,2,222
CS5263,101,21,1471,2,4,4,244
CS5264,9,15,1011,5,2,2,522
CS5265,30,18,1267,4,3,3,433
CS5266,13,22,1579,5,4,4,544
CS5267,142,23,1536,1,4,4,144
CS5268,27,23,1647,4,4,5,445
CS5269,7,13,833,5,1,2,512
CS5270,18,22,1600,4,4,5,445
CS5271,48,22,1557,3,4,4,344
CS5272,166,19,1487,1,3,4,134
CS5273,111,24,1435,2,5,4,254
CS5274,86,18,1146,2,3,3,233
CS5275,87,20,1345,2,3,3,233
CS5276,66,26,1724,3,5,5,355
CS5277,113,19,1427,2,3,4,234
CS5278,47,28,1819,3,5,5,355
CS5279,68,13,987,3,1,2,312
CS5280,254,19,1312,1,3,3,133
CS5281,353,23,1537,1,4,4,144
CS5282,9,23,1424,5,4,4,544
CS5283,39,23,1647,4,4,5,445
CS5284,24,14,843,4,1,2,412
CS5285,1,19,1218,5,3,3,533
CS5286,659,8,579,1,1,1,111
CS5287,2,32,2307,5,5,5,555
CS5288,5,14,972,5,1,2,512
CS5289,10,31,2013,5,5,5,555
CS5290,63,23,1462,3,4,4,344
CS5291,61,24,1652,3,5,5,355
CS5292,49,27,1841,3,5,5,355
CS5293,36,20,1431,4,3,4,434
CS5294,94,14,983,2,1,2,212
CS5295,111,25,1637,2,5,5,255
CS5296,23,21,1475,4,4,4,444
CS5297,81,16,1068,2,2,2,222
CS5298,36,15,1012,4,2,2,422
CS5299,61,22,1636,3,4,5,345
CS5300,123,16,1227,2,2,3,223
CS5301,0,23,1428,5,4,4,544
CS5302,32,27,2016,4,5,5,455
CS5303,82,19,1298,2,3,3,233
CS5304,151,23,1558,1,4,4,144
CS5305,26,21,1291,4,4,3,443
CS5306,38,22,1788,4,4,5,445
CS5307,0,13,958,5,1,2,512
CS5308,162,27,1864,1,5,5,155
CS5309,95,20,1161,2,3,3,233
CS5310,7,14,918,5,1,2,512
CS5311,57,19,1299,3,3,3,333
CS5312,116,17,1225,2,2,3,223
CS5313,125,17,1193,2,2,3,223
CS5314,98,14,1010,2,1,2,212
CS5315,0,20,1362,5,3,4,534
CS5316,25,18,1420,4,3,4,434
CS5317,73,15,1123,2,2,3,223
CS5318,70,17,1114,3,2,3,323
CS5319,43,21,1404,3,4,4,344
CS5320,96,16,1154,2,2,3,223
CS5321,20,12,804,4,1,2,412
CS5322,53,16,1168,3,2,3,323
CS5323,4,32,2280,5,5,5,555
CS5324,296,10,602,1,1,1,111
CS5325,41,25,1726,3,5,5,355
CS5326,115,25,1751,2,5,5,255
CS5327,132,12,938,1,1,2,112
CS5328,116,15,1094,2,2,2,222
CS5329,111,26,1766,2,5,5,255
CS5330,70,17,1159,3,2,3,323
CS5331,39,20,1526,4,3,4,434
CS5332,11,27,1813,5,5,5,555
CS5333,161,16,1222,1,2,3,123
CS5334,3,21,1486,5,4,4,544
CS5335,19,23,1622,4,4,5,445
CS5336,276,17,1135,1,2,3,123
CS5337,152,11,889,1,1,2,112
CS5338,6,22,1514,5,4,4,544
CS5339,34,17,1283,4,2,3,423
CS5340,13,26,1873,5,5,5,555
CS5341,110,19,1318,2,3,3,233
CS5342,5,25,1576,5,5,4,554
CS5343,13,26,1973,5,5,5,555
CS5344,119,18,1303,2,3,3,233
CS5345,50,20,1567,3,3,4,334
CS5346,4,25,1801,5,5,5,555
CS5347,22,25,1652,4,5,5,455
CS5348,45,19,1457,3,3,4,334
CS5349,307,17,1314,1,2,3,123
CS5350,157,21,1478,1,4,4,144
CS5351,48,22,1330,3,4,3,343
CS5352,48,21,1345,3,4,3,343
CS5353,20,21,1229,4,4,3,443
CS5354,101,18,1259,2,3,3,233
CS5355,115,14,1067,2,1,2,212
CS5356,66,20,1447,3,3,4,334
CS5357,120,17,1090,2,2,2,222
CS5358,192,12,788,1,1,2,112
CS5359,122,13,1009,2,1,2,212
CS5360,10,15,1083,5,2,2,522
CS5361,187,22,1522,1,4,4,144
CS5362,102,13,976,2,1,2,212
CS5363,1,15,1015,5,2,2,522
CS5364,45,27,1814,3,5,5,355
CS5365,63,21,1471,3,4,4,344
CS5366,5,20,1429,5,3,4,534
CS5367,67,21,1661,3,4,5,345
CS5368,195,12,809,1,1,2,112
CS5369,81,17,1256,2,2,3,223
CS5370,30,20,1258,4,3,3,433
CS5371,122,19,1257,2,3,3,233
CS5372,160,24,1721,1,5,5,155
CS5373,60,24,1599,3,5,5,355
CS5374,83,21,1385,2,4,4,244
CS5375,127,29,1956,2,5,5,255
CS5376,46,25,1584,3,5,4,354
CS5377,76,13,934,2,1,2,212
CS5378,341,9,554,1,1,1,111
CS5379,58,13,879,3,1,2,312
CS5380,27,17,1212,4,2,3,423
CS5381,166,12,855,1,1,2,112
CS5382,138,29,1890,1,5,5,155
CS5383,85,23,1620,2,4,5,245
CS5384,40,20,1362,3,3,4,334
CS5385,56,13,740,3,1,2,312
CS5386,30,24,1611,4,5,5,455
CS5387,135,20,1416,1,3,4,134
CS5388,59,14,1156,3,1,3,313
CS5389,231,18,1232,1,3,3,133
CS5390,92,25,1824,2,5,5,255
CS5391,72,19,1356,3,3,4,334
CS5392,66,19,1473,3,3,4,334
CS5393,11,18,1337,5,3,3,533
CS5394,34,29,2092,4,5,5,455
CS5395,122,20,1382,2,3,4,234
CS5396,74,18,1309,2,3,3,233
CS5397,12,29,2065,5,5,5,555
CS5398,0,18,1280,5,3,3,533
CS5399,76,23,1737,2,4,5,245
CS5400,36,18,1187,4,3,3,433
CS5401,106,20,1479,2,3,4,234
CS5402,65,21,1546,3,4,4,344
CS5403,13,24,1774,5,5,5,555
CS5404,29,20,1476,4,3,4,434
CS5405,100,22,1577,2,4,4,244
CS5406,36,22,1498,4,4,4,444
CS5407,49,17,1226,3,2,3,323
CS5408,69,27,1938,3,5,5,355
CS5409,41,19,1371,3,3,4,334
CS5410,90,13,1034,2,1,2,212
CS5411,114,24,1724,2,5,5,255
CS5412,29,19,1301,4,3,3,433
CS5413,1,23,1598,5,4,5,545
CS5414,131,21,1589,1,4,4,144
CS5415,28,18,1250,4,3,3,433
CS5416,68,21,1424,3,4,4,344
CS5417,65,23,1859,3,4,5,345
CS5418,13,16,1087,5,2,2,522
CS5419,18,24,1643,4,5,5,455
CS5420,18,18,1156,4,3,3,433
CS5421,12,15,967,5,2,2,522
CS5422,254,17,1219,1,2,3,123
CS5423,35,12,796,4,1,2,412
CS5424,111,19,1278,2,3,3,233
CS5425,19,21,1395,4,4,4,444
CS5426,216,20,1392,1,3,4,134
CS5427,33,19,1333,4,3,3,433
CS5428,5,26,1847,5,5,5,555
CS5429,65,19,1374,3,3,4,334
CS5430,24,17,1225,4,2,3,423
CS5431,4,16,994,5,2,2,522
CS5432,43,20,1312,3,3,3,333
CS5433,155,19,1293,1,3,3,133
CS5434,44,16,1147,3,2,3,323
CS5435,93,19,1351,2,3,4,234
CS5436,210,18,1355,1,3,4,134
CS5437,82,18,1167,2,3,3,233
CS5438,115,21,1580,2,4,4,244
CS5439,31,24,1643,4,5,5,455
CS5440,41,16,1021,3,2,2,322
CS5441,40,20,1381,3,3,4,334
CS5442,24,24,1732,4,5,5,455
CS5443,132,27,1995,1,5,5,155
CS5444,65,23,1455,3,4,4,344
CS5445,2,18,1203,5,3,3,533
CS5446,12,28,1924,5,5,5,555
CS5447,177,14,959,1,1,2,112
CS5448,113,28,1987,2,5,5,255
CS5449,68,22,1620,3,4,5,345
CS5450,196,28,2044,1,5,5,155
CS5451,139,16,1115,1,2,3,123
CS5452,156,19,1397,1,3,4,134
CS5453,81,19,1304,2,3,3,233
CS5454,56,25,1824,3,5,5,355
CS5455,98,20,1349,2,3,4,234
CS5456,20,18,1267,4,3,3,433
CS5457,53,11,674,3,1,1,311
CS5458,5,26,2075,5,5,5,555
CS5459,220,16,1246,1,2,3,123
CS5460,8,20,1287,5,3,3,533
CS5461,74,22,1553,2,4,4,244
CS5462,154,19,1350,1,3,4,134
CS5463,149,24,1658,1,5,5,155
CS5464,45,23,1731,3,4,5,345
CS5465,55,17,1199,3,2,3,323
CS5466,142,24,1711,1,5,5,155
CS5467,48,24,1552,3,5,4,354
CS5468,55,23,1684,3,4,5,345
CS5469,70,19,1306,3,3,3,333
CS5470,13,20,1425,5,3,4,534
CS5471,169,14,908,1,1,2,112
CS5472,21,21,1551,4,4,4,444
CS5473,277,16,1173,1,2,3,123
CS5474,44,18,1105,3,3,3,333
CS5475,4,22,1510,5,4,4,544
CS5476,26,28,1912,4,5,5,455
CS5477,12,21,1549,5,4,4,544
CS5478,9,22,1508,5,4,4,544
CS5479,9,22,1486,5,4,4,544
CS5480,56,24,1681,3,5,5,355
CS5481,64,23,1667,3,4,5,345
CS5482,175,23,1758,1,4,5,145
CS5483,156,21,1491,1,4,4,144
CS5484,145,18,1071,1,3,2,132
CS5485,16,19,1189,5,3,3,533
CS5486,66,20,1406,3,3,4,334
CS5487,29,22,1511,4,4,4,444
CS5488,43,24,1627,3,5,5,355
CS5489,39,26,1769,4,5,5,455
CS5490,16,25,1564,5,5,4,554
CS5491,199,24,1669,1,5,5,155
CS5492,26,26,1983,4,5,5,455
CS5493,12,24,1611,5,5,5,555
CS5494,211,18,1216,1,3,3,133
CS5495,64,22,1623,3,4,5,345
CS5496,167,19,1346,1,3,4,134
CS5497,91,16,1122,2,2,3,223
CS5498,55,29,2129,3,5,5,355
CS5499,47,14,1049,3,1,2,312
CS5500,5,25,1749,5,5,5,555
CS5501,15,26,1788,5,5,5,555
CS5502,37,26,1832,4,5,5,455
CS5503,87,17,1176,2,2,3,223
CS5504,17,15,1154,5,2,3,523
CS5505,23,20,1127,4,3,3,433
CS5506,73,13,992,2,1,2,212
CS5507,25,25,1758,4,5,5,455
CS5508,79,22,1495,2,4,4,244
CS5509,142,16,1156,1,2,3,123
CS5510,53,19,1415,3,3,4,334
CS5511,67,19,1307,3,3,3,333
CS5512,190,13,975,1,1,2,112
CS5513,237,25,1664,1,5,5,155
CS5514,77,25,1668,2,5,5,255
CS5515,1,17,1084,5,2,2,522
CS5516,273,16,1193,1,2,3,123
CS5517,5,16,1160,5,2,3,523
CS5518,70,31,2089,3,5,5,355
CS5519,54,26,1755,3,5,5,355
CS5520,28,17,1177,4,2,3,423
CS5521,232,16,1169,1,2,3,123
CS5522,38,29,2131,4,5,5,455
CS5523,26,23,1642,4,4,5,445
CS5524,0,18,1414,5,3,4,534
CS5525,36,22,1628,4,4,5,445
CS5526,19,17,1161,4,2,3,423
CS5527,41,24,1805,3,5,5,355
CS5528,31,31,2312,4,5,5,455
CS5529,105,17,1284,2,2,3,223
CS5530,202,16,1148,1,2,3,123
CS5531,108,23,1598,2,4,5,245
CS5532,79,23,1618,2,4,5,245
CS5533,85,17,1043,2,2,2,222
CS5534,18,16,1148,4,2,3,423
CS5535,10,21,1540,5,4,4,544
CS5536,33,20,1400,4,3,4,434
CS5537,66,19,1491,3,3,4,334
CS5538,50,17,1106,3,2,3,323
CS5539,67,18,1354,3,3,4,334
CS5540,35,16,1102,4,2,3,423
CS5541,93,19,1341,2,3,3,233
CS5542,40,17,1244,3,2,3,323
CS5543,12,22,1580,5,4,4,544
CS5544,85,18,1327,2,3,3,233
CS5545,19,18,1413,4,3,4,434
CS5546,66,15,1162,3,2,3,323
CS5547,202,23,1599,1,4,5,145
CS5548,70,13,947,3,1,2,312
CS5549,42,18,1349,3,3,4,334
CS5550,126,23,1677,2,4,5,245
CS5551,11,17,1080,5,2,2,522
CS5552,77,15,1008,2,2,2,222
CS5553,10,17,1376,5,2,4,524
CS5554,15,14,1068,5,1,2,512
CS5555,9,31,2439,5,5,5,555
CS5556,3,20,1302,5,3,3,533
CS5557,56,23,1771,3,4,5,345
CS5558,52,12,698,3,1,2,312
CS5559,6,14,981,5,1,2,512
CS5560,137,20,1517,1,3,4,134
CS5561,64,19,1114,3,3,3,333
CS5562,8,17,1300,5,2,3,523
CS5563,295,14,983,1,1,2,112
CS5564,90,28,1918,2,5,5,255
CS5565,48,23,1556,3,4,4,344
CS5566,39,26,1741,4,5,5,455
CS5567,16,21,1406,5,4,4,544
CS5568,68,21,1309,3,4,3,343
CS5569,10,15,997,5,2,2,522
CS5570,148,26,1699,1,5,5,155
CS5571,24,18,1267,4,3,3,433
CS5572,9,14,954,5,1,2,512
CS5573,87,24,1707,2,5,5,255
CS5574,143,20,1388,1,3,4,134
CS5575,52,12,707,3,1,2,312
CS5576,89,25,1720,2,5,5,255
CS5577,64,20,1459,3,3,4,334
CS5578,84,22,1720,2,4,5,245
CS5579,188,18,1218,1,3,3,133
CS5580,126,24,1703,2,5,5,255
CS5581,9,17,1070,5,2,2,522
CS5582,126,16,1087,2,2,2,222
CS5583,6,29,2017,5,5,5,555
CS5584,58,15,1125,3,2,3,323
CS5585,219,11,673,1,1,1,111
CS5586,45,24,1687,3,5,5,355
CS5587,73,22,1495,2,4,4,244
CS5588,19,24,1737,4,5,5,455
CS5589,35,26,1850,4,5,5,455
CS5590,100,20,1290,2,3,3,233
CS5591,7,20,1476,5,3,4,534
CS5592,160,21,1479,1,4,4,144
CS5593,26,20,1373,4,3,4,434
CS5594,0,25,1671,5,5,5,555
CS5595,22,21,1463,4,4,4,444
CS5596,176,12,911,1,1,2,112
CS5597,12,16,1066,5,2,2,522
CS5598,64,21,1592,3,4,5,345
CS5599,4,19,1288,5,3,3,533
CS5600,19,17,1127,4,2,3,423
CS5601,102,17,1190,2,2,3,223
CS5602,69,25,1697,3,5,5,355
CS5603,70,22,1692,3,4,5,345
CS5604,18,14,1036,4,1,2,412
CS5605,10,18,1319,5,3,3,533
CS5606,7,21,1620,5,4,5,545
CS5607,256,20,1343,1,3,3,133
CS5608,50,16,1084,3,2,2,322
CS5609,97,20,1430,2,3,4,234
CS5610,80,19,1386,2,3,4,234
CS5611,43,20,1441,3,3,4,334
CS5612,192,16,1099,1,2,3,123
CS5613,35,19,1313,4,3,3,433
CS5614,33,20,1400,4,3,4,434
CS5615,37,14,1069,4,1,2,412
CS5616,7,21,1306,5,4,3,543
CS5617,106,20,1401,2,3,4,234
CS5618,18,22,1346,4,4,4,444
CS5619,33,16,1065,4,2,2,422
CS5620,2,25,1782,5,5,5,555
CS5621,28,21,1338,4,4,3,443
CS5622,266,16,1032,1,2,2,122
CS5623,15,18,1262,5,3,3,533
CS5624,84,15,1178,2,2,3,223
CS5625,30,20,1274,4,3,3,433
CS5626,68,14,1049,3,1,2,312
CS5627,17,21,1601,5,4,5,545
CS5628,36,16,1093,4,2,2,422
CS5629,155,26,1846,1,5,5,155
CS5630,14,25,1671,5,5,5,555
CS5631,94,15,896,2,2,2,222
CS5632,81,22,1560,2,4,4,244
CS5633,13,23,1781,5,4,5,545
CS5634,137,16,1103,1,2,3,123
CS5635,88,23,1553,2,4,4,244
CS5636,85,21,1373,2,4,4,244
CS5637,48,20,1589,3,3,4,334
CS5638,73,21,1484,2,4,4,244
CS5639,14,23,1695,5,4,5,545
CS5640,68,16,1019,3,2,2,322
CS5641,19,11,712,4,1,2,412
CS5642,64,26,1802,3,5,5,355
CS5643,33,22,1581,4,4,4,444
CS5644,113,21,1449,2,4,4,244
CS5645,9,18,1294,5,3,3,533
CS5646,12,20,1272,5,3,3,533
CS5647,53,17,1246,3,2,3,323
CS5648,13,19,1410,5,3,4,534
CS5649,84,21,1449,2,4,4,244
CS5650,24,20,1169,4,3,3,433
CS5651,142,14,984,1,1,2,112
CS5652,86,20,1489,2,3,4,234
CS5653,394,18,1370,1,3,4,134
CS5654,6,25,1616,5,5,5,555
CS5655,179,21,1583,1,4,4,144
CS5656,75,23,1820,2,4,5,245
CS5657,39,12,751,4,1,2,412
CS5658,81,19,1400,2,3,4,234
CS5659,52,24,1736,3,5,5,355
CS5660,50,16,1012,3,2,2,322
CS5661,17,23,1518,5,4,4,544
CS5662,9,22,1608,5,4,5,545
CS5663,192,23,1692,1,4,5,145
CS5664,43,21,1357,3,4,4,344
CS5665,0,23,1583,5,4,4,544
CS5666,110,10,673,2,1,1,211
CS5667,117,20,1333,2,3,3,233
CS5668,1,27,1802,5,5,5,555
CS5669,191,20,1493,1,3,4,134
CS5670,33,22,1811,4,4,5,445
CS5671,9,17,1090,5,2,2,522
CS5672,141,21,1367,1,4,4,144
CS5673,18,18,1220,4,3,3,433
CS5674,89,27,1847,2,5,5,255
CS5675,138,24,1724,1,5,5,155
CS5676,58,21,1311,3,4,3,343
CS5677,17,21,1746,5,4,5,545
CS5678,122,30,1965,2,5,5,255
CS5679,57,18,1375,3,3,4,334
CS5680,49,17,1118,3,2,3,323
CS5681,20,19,1182,4,3,3,433
CS5682,17,20,1403,5,3,4,534
CS5683,165,14,821,1,1,2,112
CS5684,0,27,1923,5,5,5,555
CS5685,52,28,2086,3,5,5,355
CS5686,207,13,1070,1,1,2,112
CS5687,40,21,1516,3,4,4,344
CS5688,82,12,868,2,1,2,212
CS5689,279,20,1536,1,3,4,134
CS5690,56,19,1320,3,3,3,333
CS5691,51,18,1344,3,3,3,333
CS5692,24,16,1113,4,2,3,423
CS5693,27,18,1369,4,3,4,434
CS5694,38,18,1245,4,3,3,433
CS5695,27,24,1611,4,5,5,455
CS5696,94,17,1178,2,2,3,223
CS5697,23,27,1988,4,5,5,455
CS5698,149,21,1527,1,4,4,144
CS5699,52,17,1240,3,2,3,323
CS5700,17,28,1911,5,5,5,555
CS5701,69,25,1717,3,5,5,355
CS5702,99,20,1420,2,3,4,234
CS5703,8,21,1467,5,4,4,544
CS5704,113,12,836,2,1,2,212
CS5705,334,13,1012,1,1,2,112
CS5706,4,17,1260,5,2,3,523
CS5707,34,20,1452,4,3,4,434
CS5708,66,22,1691,3,4,5,345
CS5709,27,19,1428,4,3,4,434
CS5710,259,14,964,1,1,2,112
CS5711,117,22,1506,2,4,4,244
CS5712,53,23,1639,3,4,5,345
CS5713,203,20,1444,1,3,4,134
CS5714,15,21,1191,5,4,3,543
CS5715,11,17,1147,5,2,3,523
CS5716,62,13,933,3,1,2,312
CS5717,73,30,2068,2,5,5,255
CS5718,4,16,1184,5,2,3,523
CS5719,89,24,1554,2,5,4,254
CS5720,15,21,1593,5,4,5,545
CS5721,143,11,706,1,1,2,112
CS5722,15,20,1445,5,3,4,534
CS5723,39,17,1128,4,2,3,423
CS5724,44,26,1921,3,5,5,355
CS5725,119,17,1071,2,2,2,222
CS5726,39,16,1126,4,2,3,423
CS5727,0,22,1666,5,4,5,545
CS5728,103,16,1052,2,2,2,222
CS5729,101,20,1495,2,3,4,234
CS5730,210,22,1519,1,4,4,144
CS5731,96,16,1117,2,2,3,223
CS5732,28,24,1694,4,5,5,455
CS5733,45,20,1567,3,3,4,334
CS5734,57,16,1072,3,2,2,322
CS5735,68,15,990,3,2,2,322
CS5736,18,14,876,4,1,2,412
CS5737,39,20,1384,4,3,4,434
CS5738,19,22,1368,4,4,4,444
CS5739,50,25,1755,3,5,5,355
CS5740,14,23,1624,5,4,5,545
CS5741,6,24,1787,5,5,5,555
CS5742,67,27,1970,3,5,5,355
CS5743,21,20,1460,4,3,4,434
CS5744,63,27,1922,3,5,5,355
CS5745,71,18,1275,3,3,3,333
CS5746,43,17,1200,3,2,3,323
CS5747,40,20,1188,3,3,3,333
CS5748,114,21,1415,2,4,4,244
CS5749,121,22,1752,2,4,5,245
CS5750,55,19,1304,3,3,3,333
CS5751,127,17,1297,2,2,3,223
CS5752,78,33,2612,2,5,5,255
CS5753,45,14,1029,3,1,2,312
CS5754,27,24,1663,4,5,5,455
CS5755,74,21,1473,2,4,4,244
CS5756,5,29,2074,5,5,5,555
CS5757,116,17,1215,2,2,3,223
CS5758,267,19,1318,1,3,3,133
CS5759,68,19,1396,3,3,4,334
CS5760,6,29,1943,5,5,5,555
CS5761,5,28,2195,5,5,5,555
CS5762,139,23,1590,1,4,5,145
CS5763,172,21,1461,1,4,4,144
CS5764,17,14,947,5,1,2,512
CS5765,22,18,1228,4,3,3,433
CS5766,118,21,1411,2,4,4,244
CS5767,82,17,1185,2,2,3,223
CS5768,126,17,1252,2,2,3,223
CS5769,35,18,1270,4,3,3,433
CS5770,20,18,1349,4,3,4,434
CS5771,331,11,741,1,1,2,112
CS5772,129,26,1891,1,5,5,155
CS5773,125,20,1262,2,3,3,233
CS5774,16,26,1663,5,5,5,555
CS5775,2,19,1242,5,3,3,533
CS5776,4,19,1486,5,3,4,534
CS5777,17,22,1724,5,4,5,545
CS5778,20,17,1205,4,2,3,423
CS5779,42,22,1701,3,4,5,345
CS5780,135,23,1628,1,4,5,145
CS5781,37,23,1651,4,4,5,445
CS5782,49,21,1402,3,4,4,344
CS5783,1,23,1554,5,4,4,544
CS5784,80,18,1310,2,3,3,233
CS5785,82,17,1256,2,2,3,223
CS5786,26,19,1258,4,3,3,433
CS5787,105,26,1902,2,5,5,255
CS5788,210,21,1437,1,4,4,144
CS5789,11,16,1067,5,2,2,522
CS5790,163,19,1447,1,3,4,134
CS5791,1,17,1319,5,2,3,523
CS5792,31,28,1898,4,5,5,455
CS5793,10,16,1249,5,2,3,523
CS5794,34,25,1883,4,5,5,455
CS5795,168,16,1164,1,2,3,123
CS5796,92,16,1189,2,2,3,223
CS5797,69,26,1823,3,5,5,355
CS5798,7,23,1415,5,4,4,544
CS5799,43,21,1528,3,4,4,344
CS5800,6,23,1713,5,4,5,545
CS5801,179,21,1414,1,4,4,144
CS5802,4,24,1633,5,5,5,555
CS5803,18,21,1424,4,4,4,444
CS5804,258,18,1261,1,3,3,133
CS5805,185,23,1515,1,4,4,144
CS5806,46,17,1172,3,2,3,323
CS5807,58,20,1563,3,3,4,334
CS5808,12,22,1675,5,4,5,545
CS5809,166,18,1210,1,3,3,133
CS5810,12,30,2022,5,5,5,555
CS5811,149,22,1479,1,4,4,144
CS5812,9,23,1680,5,4,5,545
CS5813,72,24,1610,3,5,5,355
CS5814,71,14,881,3,1,2,312
CS5815,24,28,2145,4,5,5,455
CS5816,30,22,1736,4,4,5,445
CS5817,92,23,1764,2,4,5,245
CS5818,127,21,1438,2,4,4,244
CS5819,124,17,1322,2,2,3,223
CS5820,60,16,1196,3,2,3,323
CS5821,92,23,1640,2,4,5,245
CS5822,24,18,1422,4,3,4,434
CS5823,213,18,1295,1,3,3,133
CS5824,40,19,1356,3,3,4,334
CS5825,34,14,999,4,1,2,412
CS5826,111,24,1670,2,5,5,255
CS5827,1,20,1432,5,3,4,534
CS5828,110,10,733,2,1,2,212
CS5829,80,20,1323,2,3,3,233
CS5830,29,23,1604,4,4,5,445
CS5831,16,16,1075,5,2,2,522
CS5832,53,20,1328,3,3,3,333
CS5833,31,19,1404,4,3,4,434
CS5834,264,20,1309,1,3,3,133
CS5835,83,25,1592,2,5,5,255
CS5836,3,30,2069,5,5,5,555
CS5837,84,18,1281,2,3,3,233
CS5838,98,17,1384,2,2,4,224
CS5839,47,14,966,3,1,2,312
CS5840,152,15,1013,1,2,2,122
CS5841,262,19,1264,1,3,3,133
CS5842,111,13,971,2,1,2,212
CS5843,108,20,1406,2,3,4,234
CS5844,5,17,1220,5,2,3,523
CS5845,109,22,1582,2,4,4,244
CS5846,18,23,1683,4,4,5,445
CS5847,32,24,1563,4,5,4,454
CS5848,4,20,1408,5,3,4,534
CS5849,38,16,1005,4,2,2,422
CS5850,165,19,1410,1,3,4,134
CS5851,3,24,1816,5,5,5,555
CS5852,48,15,1034,3,2,2,322
CS5853,108,22,1488,2,4,4,244
CS5854,4,18,1320,5,3,3,533
CS5855,18,21,1506,4,4,4,444
CS5856,74,23,1518,2,4,4,244
CS5857,11,13,993,5,1,2,512
CS5858,32,24,1625,4,5,5,455
CS5859,0,24,1772,5,5,5,555
CS5860,55,19,1392,3,3,4,334
CS5861,207,15,1102,1,2,3,123
CS5862,9,22,1459,5,4,4,544
CS5863,3,11,804,5,1,2,512
CS5864,46,17,1432,3,2,4,324
CS5865,25,29,1962,4,5,5,455
CS5866,25,20,1396,4,3,4,434
CS5867,43,27,1983,3,5,5,355
CS5868,259,31,2260,1,5,5,155
CS5869,124,15,1019,2,2,2,222
CS5870,34,22,1544,4,4,4,444
CS5871,0,19,1279,5,3,3,533
CS5872,50,21,1344,3,4,3,343
CS5873,43,21,1461,3,4,4,344
CS5874,2,16,968,5,2,2,522
CS5875,14,18,1190,5,3,3,533
CS5876,85,18,1183,2,3,3,233
CS5877,55,22,1520,3,4,4,344
CS5878,3,12,822,5,1,2,512
CS5879,106,25,1772,2,5,5,255
CS5880,49,22,1350,3,4,4,344
CS5881,54,16,1214,3,2,3,323
CS5882,18,24,1554,4,5,4,454
CS5883,3,19,1322,5,3,3,533
CS5884,35,18,1320,4,3,3,433
CS5885,12,29,1983,5,5,5,555
CS5886,229,21,1396,1,4,4,144
CS5887,54,17,1267,3,2,3,323
CS5888,173,18,1248,1,3,3,133
CS5889,5,15,993,5,2,2,522
CS5890,61,16,1125,3,2,3,323
CS5891,149,14,1113,1,1,3,113
CS5892,28,18,1298,4,3,3,433
CS5893,248,18,1190,1,3,3,133
CS5894,7,26,1884,5,5,5,555
CS5895,66,21,1575,3,4,4,344
CS5896,146,15,895,1,2,2,122
CS5897,30,25,1674,4,5,5,455
CS5898,11,23,1541,5,4,4,544
CS5899,24,13,833,4,1,2,412
CS5900,1,18,1481,5,3,4,534
CS5901,80,19,1327,2,3,3,233
CS5902,45,13,922,3,1,2,312
CS5903,147,13,864,1,1,2,112
CS5904,119,14,939,2,1,2,212
CS5905,182,22,1525,1,4,4,144
CS5906,24,20,1434,4,3,4,434
CS5907,62,27,1733,3,5,5,355
CS5908,114,23,1571,2,4,4,244
CS5909,122,17,1218,2,2,3,223
CS5910,0,20,1712,5,3,5,535
CS5911,40,22,1610,3,4,5,345
CS5912,126,20,1380,2,3,4,234
CS5913,25,20,1464,4,3,4,434
CS5914,64,15,1151,3,2,3,323
CS5915,52,20,1409,3,3,4,334
CS5916,101,14,1027,2,1,2,212
CS5917,160,18,1200,1,3,3,133
CS5918,5,21,1421,5,4,4,544
CS5919,91,17,1178,2,2,3,223
CS5920,207,20,1400,1,3,4,134
CS5921,223,19,1356,1,3,4,134
CS5922,19,27,2008,4,5,5,455
CS5923,88,15,1085,2,2,2,222
CS5924,157,12,780,1,1,2,112
CS5925,6,21,1475,5,4,4,544
CS5926,28,15,1100,4,2,3,423
CS5927,9,13,918,5,1,2,512
CS5928,11,32,2087,5,5,5,555
CS5929,38,18,1315,4,3,3,433
CS5930,247,17,1201,1,2,3,123
CS5931,16,19,1345,5,3,3,533
CS5932,6,20,1361,5,3,4,534
CS5933,5,23,1734,5,4,5,545
CS5934,30,20,1387,4,3,4,434
CS5935,24,18,1278,4,3,3,433
CS5936,18,30,2199,4,5,5,455
CS5937,17,27,1800,5,5,5,555
